organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,collection_id,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,species,quantity,length_cm,estimated_quantity,comments,quality_log
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,gillian;gillian.sadlierbrown,kyle,FISH_2017-05-19_CHOKED_PASS_INTERIOR4_4,MGFSH11630,fish,,,2017-05-21T20:40:55.000Z,2017-05-19T20:44:04.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-05-19,5,gillian;gillian.sadlierbrown,ondine,FISH_2017-05-19_CHOKED_PASS_INTERIOR5_1,MGFSH11631,fish,,,2017-05-19T18:05:00.000Z,2017-05-19T18:26:42.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-05-19,5,gillian;gillian.sadlierbrown,kyle,FISH_2017-05-19_CHOKED_PASS_INTERIOR5_4,MGFSH28,fish,,,2017-05-19T18:06:27.000Z,2017-05-19T18:09:40.000Z,tubesnout,1,17,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian;gillian.sadlierbrown,ondine,FISH_2017-05-19_CHOKED_PASS_INTERIOR6_1,MGFSH11633,fish,,,2017-05-19T21:09:40.000Z,2017-05-22T21:14:39.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian;gillian.sadlierbrown,kyle,FISH_2017-05-19_CHOKED_PASS_INTERIOR6_4,MGFSH11634,fish,,,2017-05-19T21:16:52.000Z,2017-05-19T21:19:09.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,ondine,FISH_2017-05-19_CHOKED_PASS_EDGE7_1,MGFSH11635,fish,,,2017-05-19T22:28:11.000Z,2017-05-19T22:33:52.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,kyle,FISH_2017-05-19_CHOKED_PASS_EDGE7_4,MGFSH11636,fish,,,2017-05-19T22:36:31.000Z,2017-05-19T22:39:45.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2017-05-21,4,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR4_3,MGFSH29,fish,,,2017-05-21T15:57:19.000Z,2017-05-21T16:01:31.000Z,gunnel/crescent,1,15,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2017-05-21,4,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR4_6,MGFSH11638,fish,,,2017-05-21T16:00:55.000Z,2017-05-21T16:03:04.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-05-21,1,angeleen;gillian,,FISH_2017-05-21_KOEYE_ESTUARY_EDGE1_1,MGFSH11639,fish,,,2017-05-21T15:47:33.000Z,2017-05-21T15:51:55.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-05-21,1,angeleen;gillian,kyle,FISH_2017-05-21_KOEYE_ESTUARY_EDGE1_4,MGFSH11640,fish,,,2017-05-21T15:53:18.000Z,2017-05-20T16:56:29.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-05-21,2,angeleen;gillian,kyle,FISH_2017-05-21_KOEYE_ESTUARY_EDGE2_3,MGFSH30,fish,,,2017-05-21T16:21:53.000Z,2017-05-21T16:25:00.000Z,sculpin/staghorn,1,13,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-05-21,2,angeleen;gillian,ondine,FISH_2017-05-21_KOEYE_ESTUARY_EDGE2_5,MGFSH11642,fish,,,2017-05-21T16:15:30.000Z,2017-05-21T16:19:38.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2017-05-21,3,angeleen;gillian,ondine,FISH_2017-05-21_KOEYE_ESTUARY_EDGE3_3,MGFSH31,fish,,,2017-05-21T16:53:13.000Z,2017-05-21T16:59:24.000Z,gunnel/crescent,2,20,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2017-05-21,3,angeleen;gillian,kyle,FISH_2017-05-21_KOEYE_ESTUARY_EDGE3_5,MGFSH1891,fish,,,2017-05-21T17:02:12.000Z,2017-05-21T17:07:21.000Z,perch/shiner,8,7,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2017-05-21,3,angeleen;gillian,kyle,FISH_2017-05-21_KOEYE_ESTUARY_EDGE3_5,MGFSH1890,fish,,,2017-05-21T17:02:12.000Z,2017-05-21T17:07:21.000Z,perch/shiner,2,11,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2017-05-21,3,angeleen;gillian,kyle,FISH_2017-05-21_KOEYE_ESTUARY_EDGE3_5,MGFSH1889,fish,,,2017-05-21T17:02:12.000Z,2017-05-21T17:07:21.000Z,gunnel/crescent,1,7,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_3,MGFSH34,fish,,,2017-05-21T17:04:22.000Z,2017-05-21T17:08:32.000Z,gunnel/crescent,3,15,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_3,MGFSH33,fish,,,2017-05-21T17:04:22.000Z,2017-05-21T17:08:32.000Z,gunnel/crescent,1,12,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_3,MGFSH32,fish,,,2017-05-21T17:04:22.000Z,2017-05-21T17:08:32.000Z,gunnel/crescent,1,16,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_5,MGFSH1897,fish,,,2017-05-21T16:59:48.000Z,2017-05-21T17:03:00.000Z,sculpin/staghorn,1,6,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_5,MGFSH1896,fish,,,2017-05-21T16:59:48.000Z,2017-05-21T17:03:00.000Z,gunnel/crescent,1,17,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-05-21,6,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR6_5,MGFSH1895,fish,,,2017-05-21T16:59:48.000Z,2017-05-21T17:03:00.000Z,gunnel/crescent,1,12,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_2,MGFSH38,fish,,,2017-05-21T16:30:17.000Z,2017-05-21T16:33:29.000Z,gunnel/crescent,1,8,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_2,MGFSH37,fish,,,2017-05-21T16:30:17.000Z,2017-05-21T16:33:29.000Z,sandlance/pacific,100,10,true,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_2,MGFSH36,fish,,,2017-05-21T16:30:17.000Z,2017-05-21T16:33:29.000Z,perch/shiner,1,8,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,derek,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_2,MGFSH35,fish,,,2017-05-21T16:30:17.000Z,2017-05-21T16:33:29.000Z,perch/shiner,1,7,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_4,MGFSH40,fish,,,2017-05-21T16:34:31.000Z,2017-05-21T16:40:43.000Z,gunnel/crescent,1,19,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2017-05-21,5,angeleen;gillian,zach,FISH_2017-05-21_KOEYE_ESTUARY_INTERIOR5_4,MGFSH39,fish,,,2017-05-21T16:34:31.000Z,2017-05-21T16:40:43.000Z,gunnel/crescent,1,15,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE2_3,MGFSH120,fish,,,2017-06-11T21:40:28.000Z,2017-06-11T21:46:53.000Z,flounder/starry,1,50,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE2_3,MGFSH119,fish,,,2017-06-11T21:40:28.000Z,2017-06-11T21:46:53.000Z,tubesnout,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE2_3,MGFSH118,fish,,,2017-06-11T21:40:28.000Z,2017-06-11T21:46:53.000Z,rockfish/copper,1,25,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE2_3,MGFSH117,fish,,,2017-06-11T21:40:28.000Z,2017-06-11T21:46:53.000Z,greenling/kelp,1,21,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE2_3,MGFSH116,fish,,,2017-06-11T21:40:28.000Z,2017-06-11T21:46:53.000Z,sculpin/unknown,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-06-11,2,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE2_4,MGFSH121,fish,,,2017-06-11T21:47:35.000Z,2017-06-11T21:50:49.000Z,rockfish/copper,1,22,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE1_1,MGFSH110,fish,,,2017-06-12T21:08:36.000Z,2017-06-12T21:12:43.000Z,rockfish/copper,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE1_1,MGFSH109,fish,,,2017-06-12T21:08:36.000Z,2017-06-12T21:12:43.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE1_1,MGFSH108,fish,,,2017-06-12T21:08:36.000Z,2017-06-12T21:12:43.000Z,perch/shiner,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE1_1,MGFSH107,fish,,,2017-06-12T21:08:36.000Z,2017-06-12T21:12:43.000Z,perch/shiner,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE1_1,MGFSH106,fish,,,2017-06-12T21:08:36.000Z,2017-06-12T21:12:43.000Z,rockfish/black-yellowtail_complex,2,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE1_2,MGFSH115,fish,,,2017-06-11T21:14:28.000Z,2017-06-11T21:19:41.000Z,rockfish/black-yellowtail_complex,8,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE1_2,MGFSH114,fish,,,2017-06-11T21:14:28.000Z,2017-06-11T21:19:41.000Z,rockfish/copper,1,20,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE1_2,MGFSH113,fish,,,2017-06-11T21:14:28.000Z,2017-06-11T21:19:41.000Z,rockfish/copper,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE1_2,MGFSH112,fish,,,2017-06-11T21:14:28.000Z,2017-06-11T21:19:41.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-06-11,1,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE1_2,MGFSH111,fish,,,2017-06-11T21:14:28.000Z,2017-06-11T21:19:41.000Z,perch/shiner,4,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE3_3,MGFSH126,fish,,,2017-06-12T15:48:25.000Z,2017-06-11T15:53:47.000Z,rockfish/black-yellowtail_complex,3,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE3_3,MGFSH125,fish,,,2017-06-12T15:48:25.000Z,2017-06-11T15:53:47.000Z,greenling/kelp,1,25,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE3_3,MGFSH124,fish,,,2017-06-12T15:48:25.000Z,2017-06-11T15:53:47.000Z,perch/shiner,1,9,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE3_3,MGFSH123,fish,,,2017-06-12T15:48:25.000Z,2017-06-11T15:53:47.000Z,perch/shiner,3,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE3_3,MGFSH122,fish,,,2017-06-12T15:48:25.000Z,2017-06-11T15:53:47.000Z,perch/shiner,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE3_4,MGFSH128,fish,,,2017-06-12T15:53:48.000Z,2017-06-12T15:58:00.000Z,perch/shiner,1,15,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-06-11,3,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE3_4,MGFSH127,fish,,,2017-06-12T15:53:48.000Z,2017-06-12T15:58:00.000Z,perch/shiner,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_3,MGFSH132,fish,,,2017-06-11T23:03:49.000Z,2017-06-11T23:08:02.000Z,rockfish/copper,1,11,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_3,MGFSH131,fish,,,2017-06-11T23:03:49.000Z,2017-06-11T23:08:02.000Z,greenling/kelp,1,30,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_3,MGFSH130,fish,,,2017-06-11T23:03:49.000Z,2017-06-11T23:08:02.000Z,flounder/starry,1,50,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_3,MGFSH129,fish,,,2017-06-11T23:03:49.000Z,2017-06-11T23:08:02.000Z,tubesnout,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,zach,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_4,MGFSH11686,fish,,,2017-06-11T23:09:08.000Z,2017-06-11T23:12:18.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,zach,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_4,MGFSH11686,fish,,,2017-06-11T23:09:08.000Z,2017-06-11T23:12:18.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-06-11,4,gillian,zach,FISH_2017-06-11_CHOKED_PASS_INTERIOR4_4,MGFSH11686,fish,,,2017-06-11T23:09:08.000Z,2017-06-11T23:12:18.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-06-11,5,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR5_3,MGFSH135,fish,,,2017-06-11T22:13:39.000Z,2017-06-11T22:19:53.000Z,rockfish/copper,1,14,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-06-11,5,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR5_3,MGFSH134,fish,,,2017-06-11T22:13:39.000Z,2017-06-11T22:19:53.000Z,perch/shiner,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-06-11,5,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR5_3,MGFSH133,fish,,,2017-06-11T22:13:39.000Z,2017-06-11T22:19:53.000Z,tubesnout,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-06-11,5,gillian,zach,FISH_2017-06-11_CHOKED_PASS_INTERIOR5_4,MGFSH136,fish,,,2017-06-11T22:20:32.000Z,2017-06-11T22:23:52.000Z,rockfish/copper,1,25,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-06-11,6,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR6_3,MGFSH139,fish,,,2017-06-11T23:34:48.000Z,2017-06-11T23:39:08.000Z,flounder/sole_dab,1,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-06-11,6,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR6_3,MGFSH138,fish,,,2017-06-11T23:34:48.000Z,2017-06-11T23:39:08.000Z,rockfish/copper,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-06-11,6,gillian,derek,FISH_2017-06-11_CHOKED_PASS_INTERIOR6_3,MGFSH137,fish,,,2017-06-11T23:34:48.000Z,2017-06-11T23:39:08.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-06-11,6,gillian,zach,FISH_2017-06-11_CHOKED_PASS_INTERIOR6_4,MGFSH140,fish,,,2017-06-11T23:40:26.000Z,2017-06-11T23:43:33.000Z,greenling/kelp,1,30,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE7_3,MGFSH145,fish,,,2017-06-12T16:28:19.000Z,2017-06-12T16:34:50.000Z,perch/striped,2,15,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE7_3,MGFSH144,fish,,,2017-06-12T16:28:19.000Z,2017-06-12T16:34:50.000Z,perch/shiner,1,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE7_3,MGFSH143,fish,,,2017-06-12T16:28:19.000Z,2017-06-12T16:34:50.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE7_3,MGFSH142,fish,,,2017-06-12T16:28:19.000Z,2017-06-12T16:34:50.000Z,perch/shiner,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,FISH_2017-06-11_CHOKED_PASS_EDGE7_3,MGFSH141,fish,,,2017-06-12T16:28:19.000Z,2017-06-12T16:34:50.000Z,rockfish/black-yellowtail_complex,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE7_4,MGFSH148,fish,,,2017-06-12T16:34:29.000Z,2017-06-11T16:39:43.000Z,rockfish/black-yellowtail_complex,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE7_4,MGFSH147,fish,,,2017-06-12T16:34:29.000Z,2017-06-11T16:39:43.000Z,rockfish/black-yellowtail_complex,1,17,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,zach,FISH_2017-06-11_CHOKED_PASS_EDGE7_4,MGFSH146,fish,,,2017-06-12T16:34:29.000Z,2017-06-11T16:39:43.000Z,perch/striped,1,20,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_3,MGFSH66,fish,,,2017-06-12T22:14:15.000Z,2017-06-12T22:19:31.000Z,unknown,1,15,false,,1: Flat fish
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_3,MGFSH65,fish,,,2017-06-12T22:14:15.000Z,2017-06-12T22:19:31.000Z,perch/shiner,5,6,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_3,MGFSH64,fish,,,2017-06-12T22:14:15.000Z,2017-06-12T22:19:31.000Z,perch/shiner,10,10,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_3,MGFSH63,fish,,,2017-06-12T22:14:15.000Z,2017-06-12T22:19:31.000Z,gunnel/crescent,1,29,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,kyle,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_4,MGFSH70,fish,,,2017-06-12T22:15:43.000Z,2017-06-12T22:23:55.000Z,perch/shiner,9,7,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,kyle,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_4,MGFSH69,fish,,,2017-06-12T22:15:43.000Z,2017-06-12T22:23:55.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,kyle,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_4,MGFSH68,fish,,,2017-06-12T22:15:43.000Z,2017-06-12T22:23:55.000Z,gunnel/crescent,2,13,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-06-12,1,gillian,kyle,FISH_2017-06-12_KOEYE_ESTUARY_EDGE1_4,MGFSH67,fish,,,2017-06-12T22:15:43.000Z,2017-06-12T22:23:55.000Z,gunnel/crescent,1,15,false,,
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE2_3,MGFSH11781,fish,,,2017-06-12T22:57:50.000Z,2017-06-12T23:01:01.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,ondine,FISH_2017-06-12_KOEYE_ESTUARY_EDGE2_3,MGFSH11781,fish,,,2017-06-12T22:57:50.000Z,2017-06-12T23:01:01.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,FISH_2017-06-12_KOEYE_ESTUARY_EDGE2_4,MGFSH75,fish,,,2017-06-12T23:03:32.000Z,2017-06-12T23:07:46.000Z,perch/shiner,2,9,false,,
