"","action","work_area","organization","project","date","site_id","sampling_bout","survey","hakai_id","field_staff","gather_lat","gather_long","vessel","samples","quality_level","comments","quality_log"
"333",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2017-05-19_PRUTH_BAY_EDGE1_1","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"334",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2017-05-19_PRUTH_BAY_EDGE2_2","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"335",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2017-05-19_PRUTH_BAY_EDGE3_3","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"336",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_INTERIOR4",1,"PRUTH_BAY","2017-05-19_PRUTH_BAY_INTERIOR4_1","angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"337",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2017-05-19_PRUTH_BAY_INTERIOR4_4","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"338",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2017-05-19_PRUTH_BAY_INTERIOR5_5","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"339",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-19,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2017-05-19_PRUTH_BAY_INTERIOR6_6","angeleen,angeleen.olson",NA,NA,NA,NA,"Raw",NA,NA
"340",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_EDGE1_1","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"341",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_EDGE2_2","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"342",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_EDGE3_3","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"343",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_INTERIOR4_4","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"344",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_INTERIOR5_5","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"345",NA,"CALVERT","HAKAI","MARINEGEO",2017-05-21,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2017-05-21_KOEYE_ESTUARY_INTERIOR6_6","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"346",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2017-06-11_CHOKED_PASS_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"347",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2017-06-11_CHOKED_PASS_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"348",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2017-06-11_CHOKED_PASS_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"349",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2017-06-11_CHOKED_PASS_EDGE7_7","gillian",NA,NA,NA,NA,"Raw",NA,NA
"350",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2017-06-11_CHOKED_PASS_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"351",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2017-06-11_CHOKED_PASS_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"352",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-11,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2017-06-11_CHOKED_PASS_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"353",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2017-06-12_CHOKED_PASS_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"354",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2017-06-12_CHOKED_PASS_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"355",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2017-06-12_CHOKED_PASS_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"356",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2017-06-12_CHOKED_PASS_EDGE7_7","gillian",NA,NA,NA,NA,"Raw",NA,NA
"357",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2017-06-12_CHOKED_PASS_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"358",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2017-06-12_CHOKED_PASS_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"359",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2017-06-12_CHOKED_PASS_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"360",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"361",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"362",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"363",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"364",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"365",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-12,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2017-06-12_KOEYE_ESTUARY_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"366",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2017-06-13_PRUTH_BAY_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"367",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2017-06-13_PRUTH_BAY_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"368",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2017-06-13_PRUTH_BAY_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"369",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2017-06-13_PRUTH_BAY_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"370",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2017-06-13_PRUTH_BAY_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"371",NA,"CALVERT","HAKAI","MARINEGEO",2017-06-13,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2017-06-13_PRUTH_BAY_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"372",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2017-07-03_PRUTH_BAY_EDGE1_1","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"373",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2017-07-03_PRUTH_BAY_EDGE2_2","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"374",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2017-07-03_PRUTH_BAY_EDGE3_3","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"375",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2017-07-03_PRUTH_BAY_INTERIOR4_4","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"376",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2017-07-03_PRUTH_BAY_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"377",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-03,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2017-07-03_PRUTH_BAY_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"378",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-05,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2017-07-05_KOEYE_ESTUARY_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"379",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-05,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2017-07-05_KOEYE_ESTUARY_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"380",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-05,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2017-07-05_KOEYE_ESTUARY_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"381",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2017-07-06_CHOKED_PASS_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"382",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2017-07-06_CHOKED_PASS_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"383",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2017-07-06_CHOKED_PASS_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"384",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2017-07-06_CHOKED_PASS_EDGE7_7","gillian",NA,NA,NA,NA,"Raw",NA,NA
"385",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2017-07-06_CHOKED_PASS_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"386",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2017-07-06_CHOKED_PASS_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"387",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-06,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2017-07-06_CHOKED_PASS_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"388",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-08,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2017-07-08_KOEYE_ESTUARY_EDGE3_3","angeleen,gillian,zach",NA,NA,NA,NA,"Raw",NA,NA
"389",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-08,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2017-07-08_KOEYE_ESTUARY_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"390",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-08,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2017-07-08_KOEYE_ESTUARY_INTERIOR6_6","angeleen,zach",NA,NA,NA,NA,"Raw",NA,NA
"391",NA,"CALVERT","HAKAI","MARINEGEO",2017-07-08,"TRIQUET_BAY_EDGE2",2,"TRIQUET_BAY","2017-07-08_TRIQUET_BAY_EDGE2_2","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"392",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2017-08-24_PRUTH_BAY_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"393",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2017-08-24_PRUTH_BAY_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"394",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2017-08-24_PRUTH_BAY_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"395",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2017-08-24_PRUTH_BAY_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"396",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2017-08-24_PRUTH_BAY_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"397",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-24,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2017-08-24_PRUTH_BAY_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"398",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2017-08-25_CHOKED_PASS_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"399",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2017-08-25_CHOKED_PASS_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"400",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2017-08-25_CHOKED_PASS_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"401",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2017-08-25_CHOKED_PASS_EDGE7_7","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"402",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2017-08-25_CHOKED_PASS_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"403",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2017-08-25_CHOKED_PASS_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"404",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-25,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2017-08-25_CHOKED_PASS_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"405",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_EDGE1",1,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"406",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_EDGE2",2,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"407",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_EDGE3",3,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"408",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_INTERIOR4",4,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"409",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_INTERIOR5",5,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"410",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-27,"TRIQUET_BAY_INTERIOR6",6,"TRIQUET_BAY","2017-08-27_TRIQUET_BAY_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"411",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_EDGE1",1,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_EDGE1_1","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"412",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_EDGE2",2,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_EDGE2_2","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"413",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_EDGE3",3,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_EDGE3_3","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"414",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_INTERIOR4",4,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_INTERIOR4_4","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"415",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_INTERIOR5",5,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_INTERIOR5_5","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"416",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-28,"TRIQUET_NORTH_INTERIOR6",6,"TRIQUET_NORTH","2017-08-28_TRIQUET_NORTH_INTERIOR6_6","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"417",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_EDGE1",1,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_EDGE1_1","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"418",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_EDGE2",2,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_EDGE2_2","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"419",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_EDGE3",3,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_EDGE3_3","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"420",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_INTERIOR4",4,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_INTERIOR4_4","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"421",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_INTERIOR5",5,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"422",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-29,"MCMULLIN_NORTH_INTERIOR6",6,"MCMULLIN_NORTH","2017-08-29_MCMULLIN_NORTH_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"423",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_EDGE1",1,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"424",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_EDGE2",2,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"425",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_EDGE3",3,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"426",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_INTERIOR4",4,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"427",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_INTERIOR5",5,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_INTERIOR5_5","gillian",NA,NA,NA,NA,"Raw",NA,NA
"428",NA,"CALVERT","HAKAI","MARINEGEO",2017-08-30,"MCMULLIN_SOUTH_INTERIOR6",6,"MCMULLIN_SOUTH","2017-08-30_MCMULLIN_SOUTH_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"429",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_EDGE1_1","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"430",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"431",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_EDGE3_3","gillian",NA,NA,NA,NA,"Raw",NA,NA
"432",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_INTERIOR4_4","gillian",NA,NA,NA,NA,"Raw",NA,NA
"433",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_INTERIOR5_5","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
"434",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-01,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2017-09-01_KOEYE_ESTUARY_INTERIOR6_6","gillian",NA,NA,NA,NA,"Raw",NA,NA
"435",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_EDGE1",1,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_EDGE1_1","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"436",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_EDGE2",2,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_EDGE2_2","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"437",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_EDGE3",3,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_EDGE3_3","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"438",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_INTERIOR4",4,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_INTERIOR4_4","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"439",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_INTERIOR5",5,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_INTERIOR5_5","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"440",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-03,"GOOSE_SOUTHWEST_INTERIOR6",6,"GOOSE_SOUTHWEST","2017-09-03_GOOSE_SOUTHWEST_INTERIOR6_6","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"441",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-04,"GOOSE_SOUTHEAST_EDGE1",1,"GOOSE_SOUTHEAST","2017-09-04_GOOSE_SOUTHEAST_EDGE1_1","gillian",NA,NA,NA,NA,"Raw",NA,NA
"442",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-04,"GOOSE_SOUTHEAST_EDGE2",2,"GOOSE_SOUTHEAST","2017-09-04_GOOSE_SOUTHEAST_EDGE2_2","gillian",NA,NA,NA,NA,"Raw",NA,NA
"443",NA,"CALVERT","HAKAI","MARINEGEO",2017-09-04,"GOOSE_SOUTHEAST_EDGE3",3,"GOOSE_SOUTHEAST","2017-09-04_GOOSE_SOUTHEAST_EDGE3_3","angeleen,gillian",NA,NA,NA,NA,"Raw",NA,NA
